Week_Start,Country_Name,Category,Search_Interest,Inflation_Rate,GDP_Per_Capita,holiday_count,Search_Interest_lag_1,Search_Interest_lag_2,Search_Interest_lag_4,Search_Velocity_lag,Search_Acceleration_lag,Search_Interest_roll_mean_4w,Search_Interest_roll_std_4w,Media_Volume_roll_mean_4w,sin_week,cos_week
2026-08-30,Australia,Fitness_Wearables,87.5,2.87403791660173,65129.7227990563,0,88.39,87.05,85.91,1.3400000000000034,-0.9199999999999876,86.535,1.5429301129122976,0.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Australia,Fitness_Wearables,85.75,2.87403791660173,65129.7227990563,0,87.5,88.39,84.79,-0.8900000000000006,-2.230000000000004,86.9325,1.533022613444275,3.0,-0.9350162426854147,-0.3546048870425359
2026-08-23,Australia,Nutrition_Diets,80.0,2.87403791660173,65129.7227990563,0,78.83,78.3,76.81,0.5300000000000011,0.4699999999999988,78.045,0.8649662806528629,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Australia,Nutrition_Diets,77.59,2.87403791660173,65129.7227990563,0,80.0,78.83,78.24,1.1700000000000017,0.6400000000000006,78.8425,0.8159401530340925,1903.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Australia,Nutrition_Diets,73.87,2.87403791660173,65129.7227990563,0,77.59,80.0,78.3,-2.4099999999999966,-3.5799999999999983,78.67999999999999,1.016103669251614,1843.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,Australia,Nutrition_Diets,71.76,2.87403791660173,65129.7227990563,0,73.87,77.59,78.83,-3.719999999999999,-1.3100000000000025,77.5725,2.6572463817517957,1911.6666666666667,-0.970941817426052,-0.23931566428755774
2026-08-23,Brazil,Fashion_Beauty,58.82,5.01675279604836,10713.2856869511,0,58.57,58.81,63.01,-0.240000000000002,2.229999999999997,60.4175,2.1183543140847982,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Brazil,Fashion_Beauty,59.21,5.01675279604836,10713.2856869511,0,58.82,58.57,61.28,0.25,0.490000000000002,59.37,1.2785669060847566,974.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Brazil,Fashion_Beauty,66.94,5.01675279604836,10713.2856869511,1,59.21,58.82,58.81,0.3900000000000005,0.1400000000000005,58.8525,0.2648741839727142,949.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,Brazil,Fashion_Beauty,58.46,5.01675279604836,10713.2856869511,0,66.94,59.21,58.57,7.729999999999997,7.339999999999996,60.885,4.045248241249842,970.0,-0.970941817426052,-0.23931566428755774
2026-08-23,Brazil,Fitness_Wearables,67.07,5.01675279604836,10713.2856869511,0,77.18,75.48,85.19,1.7000000000000028,9.0,80.1575,4.580686811676361,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Brazil,Fitness_Wearables,65.72,5.01675279604836,10713.2856869511,0,67.07,77.18,82.78,-10.110000000000014,-11.810000000000016,75.6275,6.50182218048652,15.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Brazil,Fitness_Wearables,88.09,5.01675279604836,10713.2856869511,1,65.72,67.07,75.48,-1.3499999999999943,8.76000000000002,71.3625,5.804035234214249,15.0,-0.9350162426854147,-0.3546048870425359
2026-08-23,Brazil,Nutrition_Diets,33.19,5.01675279604836,10713.2856869511,0,45.11,40.11,70.43,5.0,14.15,51.227500000000006,13.337037089748712,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Brazil,Nutrition_Diets,34.52,5.01675279604836,10713.2856869511,0,33.19,45.11,49.26,-11.920000000000002,-16.92,41.9175,6.917144762592963,5908.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Brazil,Nutrition_Diets,65.08,5.01675279604836,10713.2856869511,1,34.52,33.19,40.11,1.3300000000000054,13.250000000000009,38.2325,5.47827451545354,5720.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,Brazil,Nutrition_Diets,45.01,5.01675279604836,10713.2856869511,0,65.08,34.52,45.11,30.559999999999995,29.22999999999999,44.475,14.73569928212888,5410.333333333333,-0.970941817426052,-0.23931566428755774
2026-08-23,Canada,Fashion_Beauty,67.25,2.07232411149103,55697.6639660837,0,68.91,64.39,64.74,4.519999999999996,2.639999999999993,65.13749999999999,2.6989056424162,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Canada,Fashion_Beauty,71.05,2.07232411149103,55697.6639660837,0,67.25,68.91,62.51,-1.6599999999999966,-6.179999999999993,65.765,2.8625105531099906,572.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Canada,Fashion_Beauty,70.88,2.07232411149103,55697.6639660837,1,71.05,67.25,64.39,3.799999999999997,5.459999999999994,67.9,2.8098161268428794,607.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,Canada,Fashion_Beauty,70.08,2.07232411149103,55697.6639660837,0,70.88,71.05,68.91,-0.1700000000000017,-3.969999999999999,69.5225,1.7995809697444929,640.6666666666666,-0.970941817426052,-0.23931566428755774
2026-08-23,Canada,Fitness_Wearables,73.19,2.07232411149103,55697.6639660837,0,76.44,75.27,74.97,1.1700000000000017,1.6099999999999994,75.5975,0.6386117756502739,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Canada,Fitness_Wearables,75.69,2.07232411149103,55697.6639660837,0,73.19,76.44,75.71,-3.25,-4.420000000000002,75.1525,1.394474213936051,8.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Canada,Fitness_Wearables,75.77,2.07232411149103,55697.6639660837,1,75.69,73.19,75.27,2.5,5.75,75.1475,1.391842304285667,8.5,-0.9350162426854147,-0.3546048870425359
2026-08-23,Canada,Nutrition_Diets,66.52,2.07232411149103,55697.6639660837,0,67.78,65.86,69.53,1.9200000000000017,5.189999999999998,68.075,1.6556267695355074,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Canada,Nutrition_Diets,70.43,2.07232411149103,55697.6639660837,0,66.52,67.78,69.13,-1.2600000000000051,-3.180000000000007,67.32249999999999,1.4444462606835509,4443.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Canada,Nutrition_Diets,75.29,2.07232411149103,55697.6639660837,1,70.43,66.52,65.86,3.910000000000011,5.170000000000016,67.64750000000001,2.01876818877321,4777.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,Canada,Nutrition_Diets,70.56,2.07232411149103,55697.6639660837,0,75.29,70.43,67.78,4.859999999999999,0.9499999999999886,70.005,3.881911041399032,4879.333333333333,-0.970941817426052,-0.23931566428755774
2026-08-23,China,Fashion_Beauty,13.79,0.0595646916565403,13861.970224368,0,14.16,12.67,13.67,1.4900000000000002,3.35,13.7575,0.8060345319321299,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,China,Fashion_Beauty,14.98,0.0595646916565403,13861.970224368,0,13.79,14.16,14.53,-0.370000000000001,-1.8600000000000008,13.7875,0.8039226745571031,2342.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,China,Fashion_Beauty,15.8,0.0595646916565403,13861.970224368,0,14.98,13.79,12.67,1.1900000000000013,1.5600000000000025,13.9,0.9589925269088604,2302.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,China,Fashion_Beauty,32.99,0.0595646916565403,13861.970224368,0,15.8,14.98,14.16,0.8200000000000003,-0.370000000000001,14.6825,0.8957073554833628,2327.0,-0.970941817426052,-0.23931566428755774
2026-08-23,China,Fitness_Wearables,27.97,0.0595646916565403,13861.970224368,0,26.36,25.95,30.82,0.4100000000000001,1.5600000000000025,27.5575,2.2264527092809967,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,China,Fitness_Wearables,33.37,0.0595646916565403,13861.970224368,0,27.97,26.36,27.1,1.6099999999999994,1.1999999999999993,26.845,0.8882379561045143,25.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,China,Fitness_Wearables,32.33,0.0595646916565403,13861.970224368,0,33.37,27.97,25.95,5.399999999999999,3.789999999999999,28.4125,3.4180537834657674,24.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,China,Fitness_Wearables,61.83,0.0595646916565403,13861.970224368,0,32.33,33.37,26.36,-1.0399999999999991,-6.439999999999998,30.0075,3.374219662874846,29.0,-0.970941817426052,-0.23931566428755774
2026-08-23,China,Nutrition_Diets,6.02,0.0595646916565403,13861.970224368,0,5.26,6.14,7.67,-0.8799999999999999,-1.46,6.157499999999999,1.0724543502309694,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,China,Nutrition_Diets,12.76,0.0595646916565403,13861.970224368,0,6.02,5.26,5.56,0.7599999999999998,1.6399999999999997,5.744999999999999,0.4086971168595587,22082.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,China,Nutrition_Diets,8.38,0.0595646916565403,13861.970224368,0,12.76,6.02,6.14,6.74,5.98,7.545,3.498432982540809,20279.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,China,Nutrition_Diets,35.47,0.0595646916565403,13861.970224368,0,8.38,12.76,5.26,-4.379999999999999,-11.12,8.105,3.375692521542219,19669.666666666668,-0.970941817426052,-0.23931566428755774
2026-08-23,France,Fashion_Beauty,34.66,0.943770212469976,48985.7307807924,0,32.79,29.19,30.17,3.599999999999998,4.089999999999996,30.4575,1.6056436923135968,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,France,Fashion_Beauty,36.71,0.943770212469976,48985.7307807924,0,34.66,32.79,29.68,1.8699999999999972,-1.7300000000000004,31.58,2.599525597745315,2574.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,France,Fashion_Beauty,39.79,0.943770212469976,48985.7307807924,0,36.71,34.66,29.19,2.0500000000000043,0.1800000000000068,33.3375,3.1950104329511237,2945.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,France,Fashion_Beauty,33.63,0.943770212469976,48985.7307807924,0,39.79,36.71,32.79,3.0799999999999983,1.029999999999994,35.9875,2.998181393222665,3073.6666666666665,-0.970941817426052,-0.23931566428755774
2026-08-23,France,Fitness_Wearables,76.66,0.943770212469976,48985.7307807924,0,70.54,66.61,64.46,3.930000000000007,0.7800000000000082,66.2675,3.1369132917566955,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,France,Fitness_Wearables,74.71,0.943770212469976,48985.7307807924,0,76.66,70.54,63.46,6.11999999999999,2.1899999999999835,69.31750000000001,5.687637910415883,23.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,France,Fitness_Wearables,84.41,0.943770212469976,48985.7307807924,0,74.71,76.66,66.61,-1.9500000000000028,-8.069999999999993,72.13,4.4786828420865055,24.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,France,Fitness_Wearables,82.39,0.943770212469976,48985.7307807924,0,84.41,74.71,70.54,9.700000000000005,11.650000000000006,76.58,5.810731451375142,27.666666666666668,-0.970941817426052,-0.23931566428755774
2026-08-23,France,Nutrition_Diets,37.77,0.943770212469976,48985.7307807924,0,38.34,37.19,44.66,1.1500000000000057,5.500000000000007,40.432500000000005,3.3660399581705462,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,France,Nutrition_Diets,36.63,0.943770212469976,48985.7307807924,0,37.77,38.34,41.54,-0.5700000000000003,-1.720000000000006,38.71,1.944205064630351,9243.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,France,Nutrition_Diets,42.18,0.943770212469976,48985.7307807924,0,36.63,37.77,37.19,-1.1400000000000006,-0.5700000000000003,37.4825,0.7371736566109195,9114.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,France,Nutrition_Diets,37.07,0.943770212469976,48985.7307807924,0,42.18,36.63,38.34,5.549999999999997,6.689999999999998,38.73,2.4073637033072,9786.0,-0.970941817426052,-0.23931566428755774
2026-08-23,United_Kingdom,Fashion_Beauty,59.44,3.88306881626,57601.9621201954,0,60.49,61.13,58.2,-0.6400000000000006,0.1199999999999974,60.4275,1.5914432652989734,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,United_Kingdom,Fashion_Beauty,65.23,3.88306881626,57601.9621201954,0,59.44,60.49,61.89,-1.0500000000000045,-0.4100000000000037,60.7375,1.0371555653157574,9.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,United_Kingdom,Fashion_Beauty,73.03,3.88306881626,57601.9621201954,0,65.23,59.44,61.13,5.790000000000006,6.8400000000000105,61.572500000000005,2.535907135523447,10.5,-0.9350162426854147,-0.3546048870425359
2026-08-23,United_Kingdom,Nutrition_Diets,75.42,3.88306881626,57601.9621201954,0,78.12,84.6,83.5,-6.47999999999999,-7.259999999999991,82.50999999999999,2.9629039808946924,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,United_Kingdom,Nutrition_Diets,82.38,3.88306881626,57601.9621201954,0,75.42,78.12,83.82,-2.700000000000003,3.779999999999987,80.49,4.446076922411665,39.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,United_Kingdom,Nutrition_Diets,89.52,3.88306881626,57601.9621201954,0,82.38,75.42,84.6,6.959999999999994,9.659999999999997,80.13,4.133908562123936,46.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,United_Kingdom,Nutrition_Diets,74.21,3.88306881626,57601.9621201954,0,89.52,82.38,78.12,7.140000000000001,0.1800000000000068,81.36,6.148365636492479,42.66666666666666,-0.970941817426052,-0.23931566428755774
2026-08-23,India,Fashion_Beauty,56.4,2.39884954182294,2702.47987141553,1,57.76,56.33,50.1,1.4299999999999995,1.1300000000000026,55.055,3.38847556678026,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,India,Fashion_Beauty,58.14,2.39884954182294,2702.47987141553,1,56.4,57.76,56.03,-1.3599999999999994,-2.789999999999999,56.63,0.7702380584381353,2120.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,India,Fashion_Beauty,68.02,2.39884954182294,2702.47987141553,0,58.14,56.4,56.33,1.740000000000002,3.1000000000000014,57.1575,0.9285966113800268,2320.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,India,Fashion_Beauty,62.95,2.39884954182294,2702.47987141553,0,68.02,58.14,57.76,9.879999999999995,8.139999999999993,60.08,5.345777149613766,2469.333333333333,-0.970941817426052,-0.23931566428755774
2026-08-23,India,Fitness_Wearables,76.36,2.39884954182294,2702.47987141553,1,83.5,84.1,80.44,-0.5999999999999943,1.1800000000000068,83.47999999999999,2.264685408616119,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,India,Fitness_Wearables,77.76,2.39884954182294,2702.47987141553,1,76.36,83.5,85.88,-7.140000000000001,-6.540000000000006,82.46,4.190369912072071,74.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,India,Fitness_Wearables,92.76,2.39884954182294,2702.47987141553,0,77.76,76.36,84.1,1.4000000000000057,8.540000000000006,80.43,3.940710595818876,52.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,India,Fitness_Wearables,87.6,2.39884954182294,2702.47987141553,0,92.76,77.76,83.5,15.0,13.599999999999994,82.595,7.44756559778645,40.66666666666666,-0.970941817426052,-0.23931566428755774
2026-08-23,India,Nutrition_Diets,80.7,2.39884954182294,2702.47987141553,1,89.96,89.1,85.76,0.8599999999999994,0.4200000000000017,88.36999999999999,1.8218305812194968,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,India,Nutrition_Diets,79.8,2.39884954182294,2702.47987141553,1,80.7,89.96,88.66,-9.259999999999993,-10.11999999999999,87.10499999999999,4.303994268893301,13537.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,India,Nutrition_Diets,104.48,2.39884954182294,2702.47987141553,0,79.8,80.7,89.1,-0.9000000000000057,8.359999999999985,84.89,5.381858415082977,13421.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,India,Nutrition_Diets,91.99,2.39884954182294,2702.47987141553,0,104.48,79.8,89.96,24.680000000000007,25.580000000000013,88.735,11.457182608884844,13681.333333333334,-0.970941817426052,-0.23931566428755774
2026-08-23,Kenya,Fashion_Beauty,68.58,4.06912878540729,2362.86091198611,0,62.19,70.05,71.93,-7.859999999999999,-10.47999999999999,67.9,4.230382173436599,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Kenya,Fashion_Beauty,73.96,4.06912878540729,2362.86091198611,0,68.58,62.19,67.43,6.390000000000001,14.25,67.0625,3.420734570234373,168.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Kenya,Fashion_Beauty,66.54,4.06912878540729,2362.86091198611,0,73.96,68.58,70.05,5.379999999999996,-1.0100000000000051,68.695,4.895048518656081,169.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,Kenya,Fashion_Beauty,99.87,4.06912878540729,2362.86091198611,0,66.54,73.96,62.19,-7.4199999999999875,-12.799999999999985,67.8175,4.885777829578088,159.33333333333334,-0.970941817426052,-0.23931566428755774
2026-08-23,Kenya,Fitness_Wearables,72.15,4.06912878540729,2362.86091198611,0,71.33,76.77,78.53,-5.439999999999998,-12.779999999999989,74.015,4.3284600802899496,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Kenya,Fitness_Wearables,60.97,4.06912878540729,2362.86091198611,0,72.15,71.33,69.43,0.8200000000000074,6.260000000000005,72.42,3.1157449617488164,11.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Kenya,Fitness_Wearables,69.9,4.06912878540729,2362.86091198611,0,60.97,72.15,76.77,-11.180000000000009,-12.000000000000014,70.305,6.668160665930484,13.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,Kenya,Fitness_Wearables,101.85,4.06912878540729,2362.86091198611,0,69.9,60.97,71.33,8.930000000000007,20.110000000000014,68.5875,5.162740712708894,10.666666666666666,-0.970941817426052,-0.23931566428755774
2026-08-23,Kenya,Nutrition_Diets,55.46,4.06912878540729,2362.86091198611,0,48.62,52.81,56.27,-4.190000000000005,-5.95000000000001,52.1875,3.218450714241248,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Kenya,Nutrition_Diets,47.81,4.06912878540729,2362.86091198611,0,55.46,48.62,51.05,6.840000000000003,11.030000000000008,51.985,2.884076975394382,525.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Kenya,Nutrition_Diets,53.66,4.06912878540729,2362.86091198611,0,47.81,55.46,52.81,-7.649999999999999,-14.490000000000002,51.175,3.600263879217752,493.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,Kenya,Nutrition_Diets,68.95,4.06912878540729,2362.86091198611,0,53.66,47.81,48.62,5.849999999999994,13.499999999999991,51.3875,3.750869899103411,499.3333333333333,-0.970941817426052,-0.23931566428755774
2026-08-23,Mexico,Fashion_Beauty,55.43,3.80668650726485,13889.2339628708,0,61.14,58.5,69.16,2.640000000000001,7.730000000000004,63.0975,4.544787307087734,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Mexico,Fashion_Beauty,51.26,3.80668650726485,13889.2339628708,0,55.43,61.14,63.59,-5.710000000000001,-8.350000000000001,59.665000000000006,3.505885527699476,1081.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Mexico,Fashion_Beauty,51.13,3.80668650726485,13889.2339628708,0,51.26,55.43,58.5,-4.170000000000002,1.5399999999999991,56.5825,4.246758567817669,1178.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,Mexico,Fashion_Beauty,57.31,3.80668650726485,13889.2339628708,1,51.13,51.26,61.14,-0.1299999999999954,4.040000000000006,54.74,4.710930552095434,1167.3333333333333,-0.970941817426052,-0.23931566428755774
2026-08-23,Mexico,Fitness_Wearables,71.27,3.80668650726485,13889.2339628708,0,77.69,78.45,83.94,-0.7600000000000051,3.269999999999996,80.64,3.0427071279806723,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Mexico,Fitness_Wearables,68.36,3.80668650726485,13889.2339628708,0,71.27,77.69,82.48,-6.420000000000002,-5.659999999999997,77.4725,4.638565690670447,3.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Mexico,Fitness_Wearables,74.91,3.80668650726485,13889.2339628708,0,68.36,71.27,78.45,-2.9099999999999966,3.510000000000005,73.9425,4.92164860590422,3.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,Mexico,Fitness_Wearables,71.33,3.80668650726485,13889.2339628708,1,74.91,68.36,77.69,6.549999999999997,9.459999999999994,73.0575,4.088743694583839,4.0,-0.970941817426052,-0.23931566428755774
2026-08-23,Mexico,Nutrition_Diets,27.5,3.80668650726485,13889.2339628708,0,33.63,36.81,49.5,-3.18,1.5799999999999983,40.377500000000005,6.90163929802184,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Mexico,Nutrition_Diets,26.37,3.80668650726485,13889.2339628708,0,27.5,33.63,41.57,-6.130000000000003,-2.950000000000003,34.877500000000005,5.9021994487930085,4828.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Mexico,Nutrition_Diets,34.62,3.80668650726485,13889.2339628708,0,26.37,27.5,36.81,-1.129999999999999,5.000000000000004,31.0775,4.977813274922935,5061.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,Mexico,Nutrition_Diets,30.09,3.80668650726485,13889.2339628708,1,34.62,26.37,33.63,8.249999999999996,9.379999999999995,30.53,4.19621257802783,5120.0,-0.970941817426052,-0.23931566428755774
2026-08-23,Nigeria,Fashion_Beauty,66.91,23.0101235833333,1224.25410237743,1,69.51,66.65,73.13,2.8599999999999994,4.849999999999994,69.4825,2.7103428442419384,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Nigeria,Fashion_Beauty,70.3,23.0101235833333,1224.25410237743,0,66.91,69.51,68.64,-2.6000000000000085,-5.460000000000008,67.92750000000001,1.3758966773224317,28.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Nigeria,Fashion_Beauty,72.1,23.0101235833333,1224.25410237743,0,70.3,66.91,66.65,3.390000000000001,5.990000000000009,68.3425,1.8358898841343636,25.0,-0.9350162426854147,-0.3546048870425359
2026-09-13,Nigeria,Fashion_Beauty,69.46,23.0101235833333,1224.25410237743,0,72.1,70.3,69.51,1.7999999999999972,-1.5900000000000034,69.705,2.155620560302804,43.66666666666666,-0.970941817426052,-0.23931566428755774
2026-08-23,Nigeria,Fitness_Wearables,73.95,23.0101235833333,1224.25410237743,1,77.48,82.35,86.72,-4.86999999999999,3.030000000000016,84.19999999999999,5.523700450482904,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Nigeria,Fitness_Wearables,73.48,23.0101235833333,1224.25410237743,0,73.95,77.48,90.25,-3.530000000000001,1.3399999999999892,81.00750000000001,7.058745757332957,4.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Nigeria,Fitness_Wearables,73.72,23.0101235833333,1224.25410237743,0,73.48,73.95,82.35,-0.4699999999999988,3.0600000000000023,76.815,4.099142186685818,4.5,-0.9350162426854147,-0.3546048870425359
2026-08-23,Nigeria,Nutrition_Diets,61.55,23.0101235833333,1224.25410237743,1,58.52,61.31,66.09,-2.789999999999999,-3.280000000000001,61.685,3.1785793472338346,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Nigeria,Nutrition_Diets,60.44,23.0101235833333,1224.25410237743,0,61.55,58.52,60.82,3.029999999999994,5.819999999999993,60.55,1.3870111751512353,167.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Nigeria,Nutrition_Diets,56.82,23.0101235833333,1224.25410237743,0,60.44,61.55,61.31,-1.1099999999999994,-4.1399999999999935,60.455,1.3753181450102288,147.5,-0.9350162426854147,-0.3546048870425359
2026-09-13,Nigeria,Nutrition_Diets,64.3,23.0101235833333,1224.25410237743,0,56.82,60.44,58.52,-3.619999999999997,-2.509999999999998,59.3325,2.090986609233541,137.0,-0.970941817426052,-0.23931566428755774
2026-08-23,Singapore,Fashion_Beauty,45.24,0.902998495002676,98813.9788172877,0,47.02,38.41,31.96,8.610000000000007,8.320000000000007,38.8775,6.189897010451898,0.0,-0.8229838658936564,-0.5680647467311559
2026-08-30,Singapore,Fashion_Beauty,43.95,0.902998495002676,98813.9788172877,0,45.24,47.02,38.12,-1.7800000000000011,-10.390000000000008,42.1975,4.600162134823914,96.0,-0.8854560256532096,-0.4647231720437691
2026-09-06,Singapore,Fashion_Beauty,39.15,0.902998495002676,98813.9788172877,0,43.95,45.24,38.41,-1.2899999999999991,0.490000000000002,43.655,3.716292955800745,126.0,-0.9350162426854147,-0.3546048870425359
